?	?	?	?	[serumcholestoral = (126.0 , 417.0)]	?	?	?	[angina = 0 ]	?	[stslope = (1.0 , 2.5222781688918623)]	?	[thal = 3 ]	[class = negative]	0,6666666666666666	0,8425925925925926		0,8411214953271028	0,1588785046728972	0,6691176470588235	0,8411214953271028	0,37037037037037035	0,4403292181069959	0,12574302697759485
[age = (29.0 , 55.500385870034286)]	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,5333333333333333	0,9074074074074074		0,8780487804878049	0,12195121951219512	0,6086956521739131	0,8780487804878049	0,2962962962962963	0,3374485596707819	0,10882487425697299
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 6.2)]	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	[restingBP = (94.0 , 200.0)]	?	?	?	[maxheartrate = (71.0 , 202.0)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 1.605108671511211)]	?	?	?	[class = negative]	0,9111111111111111	0,4351851851851852		0,6684782608695652	0,33152173913043476	0,7966101694915254	0,6684782608695652	0,5061728395061729	0,757201646090535	0,08550525834476452
?	?	?	?	?	?	?	[maxheartrate = (135.41882018352135 , 199.75152721889214)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,7037037037037037	0,8333333333333334		0,8407079646017699	0,1592920353982301	0,6923076923076923	0,8407079646017699	0,39094650205761317	0,46502057613168724	0,13260173754000915
?	?	?	?	?	?	?	?	[angina = 0 ]	?	[stslope = (1.0 , 2.605485865573061)]	?	[thal = 3 ]	[class = negative]	0,6666666666666666	0,8425925925925926		0,8411214953271028	0,1588785046728972	0,6691176470588235	0,8411214953271028	0,37037037037037035	0,4403292181069959	0,12574302697759485
?	?	?	[restingBP = (112.40863952018474 , 176.01893943317913)]	[serumcholestoral = (126.0 , 324.1526703536731)]	?	?	?	?	?	[stslope = (1.0 , 1.4784630708035291)]	?	[thal = 3 ]	[class = negative]	0,4222222222222222	0,9629629629629629		0,9344262295081968	0,06557377049180328	0,5714285714285714	0,9344262295081968	0,2345679012345679	0,25102880658436216	0,09510745313214447
?	?	?	[restingBP = (115.02036017818901 , 197.05102662240773)]	[serumcholestoral = (126.0 , 304.64180100387756)]	?	?	?	?	?	[stslope = (1.0 , 1.7600481125383292)]	?	[thal = 3 ]	[class = negative]	0,37777777777777777	0,9814814814814815		0,9622641509433962	0,03773584905660377	0,5578947368421052	0,9622641509433962	0,20987654320987653	0,21810699588477367	0,08870598994055783
?	?	?	[restingBP = (116.72313682194638 , 196.08268673560315)]	[serumcholestoral = (126.0 , 363.7567685246966)]	?	?	?	?	?	[stslope = (1.0 , 1.462921057802146)]	?	[thal = 3 ]	[class = negative]	0,45185185185185184	0,9444444444444444		0,9104477611940298	0,08955223880597014	0,5795454545454546	0,9104477611940298	0,25102880658436216	0,2757201646090535	0,0978509373571102
?	?	?	?	[serumcholestoral = (126.0 , 417.0)]	?	?	?	?	[oldpeak = (0.0 , 2.2890477369488)]	[stslope = (1.0 , 3.0)]	?	[thal = 3 ]	[class = negative]	0,7777777777777778	0,7870370370370371		0,8203125	0,1796875	0,7391304347826086	0,8203125	0,43209876543209874	0,5267489711934157	0,13946044810242336
?	?	?	?	?	?	?	[maxheartrate = (120.98142711126583 , 202.0)]	?	?	?	?	?	[class = negative]	0,9629629629629629	0,2222222222222222		0,6074766355140186	0,3925233644859813	0,8275862068965517	0,6074766355140186	0,5349794238683128	0,8806584362139918	0,04572473708276176
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 6.2)]	[stslope = (1.0 , 3.0)]	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
